"id","host_id","host_since","host_response_time","host_response_rate","host_acceptance_rate","host_is_superhost","host_listings_count","host_verifications","neighbourhood_ward","latitude","longitude","room_type","accommodates","bathrooms","bedrooms","beds","price","minimum_nights","maximum_nights","minimum_nights_avg_ntm","maximum_nights_avg_ntm","availability_30","availability_60","availability_90","availability_365","number_of_reviews","reviews_per_month","review_scores_rating","instant_bookable"
1.14e+18,3961453,"2012/10/24","within an hour",100,100,"f",108,"['phone']","Ward 55",-33.89304,18.48396,"Entire home/apt",2,1,1,1,1115,2,365,2.4,365,9,36,59,334,14,0.84,4.79,"t"
7.01e+17,138154596,"2017/07/02","within an hour",100,90,"t",4,"['email', 'phone']","Ward 71",-34.06083,18.44972,"Entire home/apt",3,1,2,2,1235,2,1125,2,1125,0,0,26,291,10,0.27,5,"f"
8.02e+17,121982243,"2017/03/22","within an hour",100,99,"t",1,"['email', 'phone']","Ward 115",-33.9101694,18.399287,"Entire home/apt",4,2,2,2,4651,2,35,2.1,1125,15,27,54,297,80,2.5,4.89,"f"
30586634,124919945,"2017/04/08","within an hour",100,95,"f",3,"['email', 'phone', 'work_email']","Ward 74",-34.04411,18.35513,"Entire home/apt",2,1,1,0,1500,4,1125,2.5,731,25,42,56,245,113,1.38,4.58,"t"
1.42e+18,695883285,"2025/05/16","within an hour",100,100,"f",1,"['email', 'phone']","Ward 64",-34.12866782,18.44589574,"Entire home/apt",2,1,1,1,812,2,1080,2.2,1125,27,30,57,332,6,1.42,4.67,"f"
1.11e+18,549289180,"2023/12/03","within an hour",100,92,"t",7,"['email', 'phone']","Ward 11",-33.93444977,18.68925489,"Entire home/apt",2,1,1,1,585,3,90,3,90,0,0,13,103,12,0.64,4.92,"f"
17744859,25384389,"2014/12/30","within a day",100,87,"t",9,"['email', 'phone']","Ward 62",-34.01878,18.41538,"Entire home/apt",10,7,5,8,33352,3,365,3,365,0,0,0,236,1,0.02,5,"f"
1.49e+18,713226032,"2025/08/13","within an hour",100,100,"f",1,"['email', 'phone']","Ward 115",-33.9204512,18.4243592,"Entire home/apt",2,1,1,1,1210,2,90,2.3,1125,20,50,80,329,1,1,5,"t"
39603483,158500230,"2017/11/13","within a few hours",100,89,"t",1,"['email', 'phone']","Ward 64",-34.12732,18.44771,"Entire home/apt",5,2,3,3,1998,2,37,2,37,18,44,50,79,201,2.81,4.94,"f"
1.36e+18,679315256,"2025/02/17","within an hour",100,100,"f",1,"['email', 'phone']","Ward 115",-33.9128407,18.4183492,"Entire home/apt",2,1,1,1,1263,2,365,2,1125,25,55,84,347,3,0.6,5,"t"
1.05e+18,82026431,"2016/07/06","within an hour",100,94,"t",11,"['email', 'phone', 'work_email']","Ward 85",-34.1193,18.83155,"Entire home/apt",4,2,2,3,2350,2,160,2,160,5,5,5,278,5,0.26,4.8,"f"
24059530,42950885,"2015/08/30","within a few hours",67,71,"f",1,"['email', 'phone']","Ward 71",-34.05641,18.4465,"Entire home/apt",2,1,1,1,1053,3,730,3,730,28,58,88,277,33,0.36,4.97,"f"
1.02e+18,149818971,"2017/09/09","within a few hours",80,72,"f",1,"['phone']","Ward 54",-33.92083,18.38074,"Entire home/apt",6,3.5,3,4,3380,2,365,2,365,0,1,23,143,7,0.32,5,"f"
1.03e+18,307629119,"2019/11/06","within an hour",100,94,"t",21,"['email', 'phone']","Ward 115",-33.91312,18.41717,"Entire home/apt",2,1,1,1,1118,2,91,2,1125,14,18,29,255,68,3.52,4.88,"f"
17706471,120670048,"2017/03/14","within an hour",100,100,"t",1,"['email', 'phone']","Ward 100",-34.15636,18.89024,"Entire home/apt",2,1,1,1,540,1,1125,1,1125,27,57,73,348,242,2.41,4.77,"t"
9.5e+17,7848820,"2013/07/31","within an hour",100,98,"t",20,"['email', 'phone', 'work_email']","Ward 77",-33.92807,18.4058,"Entire home/apt",2,1,1,1,806,1,365,2.5,1125,12,26,29,299,21,0.86,4.62,"f"
1.31e+18,504163012,"2023/03/06","within an hour",80,62,"f",3,"['email', 'phone']","Ward 27",-33.9096034,18.5470019,"Entire home/apt",8,3,4,4,2257,1,365,1,365,29,59,89,358,1,0.13,5,"f"
9.9e+17,539174930,"2023/09/27","within an hour",100,100,"f",1,"['email', 'phone']","Ward 115",-33.90905,18.40312,"Entire home/apt",4,2,2,3,2134,2,365,2.6,1125,9,39,69,337,13,0.59,3.92,"t"
5.8e+17,109770360,"2017/01/04","a few days or more",0,86,"f",1,"['email', 'phone']","Ward 8",-33.915207,18.68191,"Entire home/apt",2,1,1,1,520,2,1125,2,1125,0,26,56,331,82,1.9,4.95,"f"
28653509,22750089,"2014/10/20","within an hour",100,94,"f",14,"['email', 'phone']","Ward 64",-34.0824,18.47587,"Entire home/apt",5,2,3,3,1594,14,1125,14,1125,0,0,29,71,5,0.06,3.8,"f"
1.27e+18,579161513,"2024/05/23","within an hour",99,97,"f",41,"['email', 'phone']","Ward 115",-33.9189293,18.423646,"Entire home/apt",2,1,1,1,1268,2,365,1.8,1125,27,27,27,118,12,1.07,4.33,"t"
7.88e+17,492477894,"2022/12/23","within an hour",100,100,"f",3,"['email', 'phone']","Ward 115",-33.91771,18.42152,"Entire home/apt",2,1,0,1,1061,2,365,2.3,1125,29,59,89,338,32,0.96,4.91,"t"
9.59e+17,127304448,"2017/04/24","within an hour",100,85,"t",29,"['email', 'phone']","Ward 115",-33.91447,18.41645,"Entire home/apt",4,2,2,3,7020,2,365,2,365,18,46,67,188,2,0.19,4.5,"t"
1.08e+18,437836003,"2021/12/28","within an hour",100,99,"f",165,"['email', 'phone']","Ward 115",-33.9263349,18.4459834,"Entire home/apt",2,1,1,1,890,1,365,3.8,365,22,52,82,353,19,0.96,4.42,"t"
1.28e+18,539675923,"2023/09/30","within an hour",88,91,"t",2,"['email', 'phone']","Ward 15",-34.05818861,18.84948311,"Entire home/apt",2,1,1,1,540,1,365,1.1,365,13,43,73,346,8,0.77,5,"f"
52791700,394863283,"2021/03/30","within an hour",100,95,"t",3,"['email', 'phone']","Ward 58",-33.98557,18.47656,"Entire home/apt",4,2,2,2,1005,5,730,5,730,13,29,36,71,50,1.08,4.72,"f"
7.53e+17,14322071,"2014/04/15","within a few hours",100,67,"f",8,"['email', 'phone']","Ward 55",-33.88519,18.48777,"Entire home/apt",2,1,1,4,1500,1,365,1,365,29,59,89,364,2,0.06,3.5,"f"
32153177,18850853,"2014/07/25","within an hour",80,85,"t",5,"['email', 'phone']","Ward 115",-33.91167831,18.40564919,"Entire home/apt",2,1,1,1,2055,2,175,1,175,0,26,49,132,119,1.48,4.87,"f"
1.11e+18,93306936,"2016/09/03","a few days or more",0,50,"f",3,"['email', 'phone', 'work_email']","Ward 74",-34.0123995,18.3357471,"Private room",2,1,1,1,789,1,365,1,365,29,59,89,269,1,0.11,1,"f"
1.39e+18,449048067,"2022/03/11","within an hour",100,90,"f",10,"['email', 'phone']","Ward 59",-33.98871563,18.46743205,"Entire home/apt",2,1,1,1,561,2,180,3.5,1125,3,14,40,125,14,2.33,4.71,"f"
5.84e+17,445649321,"2022/02/18","within an hour",100,100,"f",38,"['email', 'phone']","Ward 54",-33.956032,18.384466,"Entire home/apt",2,1,1,1,3722,2,1125,2.1,110.4,20,24,29,240,14,0.38,4.86,"t"
1.06e+18,249458047,"2019/03/17","within an hour",100,96,"f",4,"['email', 'phone']","Ward 53",-33.93983,18.50288,"Private room",2,1,1,1,495,1,365,1,365,0,0,0,54,36,1.72,4.31,"f"
1.12e+18,340343133,"2020/03/05","within a day",100,100,"f",1,"['email', 'phone']","Ward 103",-33.82019,18.69133,"Entire home/apt",5,1.5,3,3,2375,5,365,5,365,23,53,79,338,1,0.11,5,"f"
40874600,314714834,"2019/12/05","within an hour",100,100,"t",1,"['email', 'phone']","Ward 107",-33.81034,18.49189,"Entire home/apt",4,1,2,3,1520,4,30,4,1125,30,60,90,270,9,0.4,4.89,"f"
1.43e+18,697978057,"2025/05/28","within an hour",100,100,"f",1,"['email', 'phone']","Ward 115",-33.9184217,18.4235658,"Entire home/apt",2,1,0,1,789,2,365,2.3,1125,24,54,84,356,2,0.53,4.5,"t"
49603908,400120728,"2021/05/05","within an hour",100,100,"t",1,"['email', 'phone']","Ward 69",-34.10507,18.38378,"Entire home/apt",2,1,1,2,875,3,21,3,1125,30,46,53,256,93,1.76,5,"f"
52215921,105738000,"2016/11/30","within an hour",100,98,"f",2,"['email', 'phone']","Ward 83",-34.11802,18.82864,"Entire home/apt",2,1,0,1,489,1,1125,1.1,1125,22,51,74,164,196,4,4.59,"f"
28217419,23336183,"2014/11/04","within a few hours",100,63,"t",7,"['email', 'phone']","Ward 62",-33.99262,18.44693,"Entire home/apt",8,4.5,6,12,4750,5,1125,5,1125,0,0,8,94,47,0.56,4.79,"f"
28247698,31722828,"2015/04/22","within an hour",100,85,"t",16,"['email', 'phone']","Ward 77",-33.92727,18.40594,"Entire home/apt",4,2,2,3,2227,3,365,3.1,1125,17,29,43,54,158,1.88,4.88,"f"
7.53e+17,197921942,"2018/06/25","within an hour",100,96,"t",2,"['email', 'phone']","Ward 15",-34.06104,18.85372,"Entire home/apt",4,2,2,2,1755,2,365,2,365,29,49,64,270,30,0.9,4.9,"f"
15910798,103221244,"2016/11/10","within an hour",100,100,"f",1,"['email', 'phone']","Ward 61",-34.19725418,18.37284851,"Entire home/apt",8,3,3,6,3350,2,60,2,60,13,25,25,208,178,1.65,4.96,"t"
40018234,202039171,"2018/07/13","within an hour",100,100,"f",1,"['phone']","Ward 77",-33.94164,18.42037,"Entire home/apt",2,1,0,1,1008,3,365,3,365,0,23,43,101,2,0.03,5,"t"
8.64e+17,7276640,"2013/07/04","within an hour",100,86,"t",24,"['email', 'phone', 'work_email']","Ward 115",-33.91038,18.40172,"Entire home/apt",2,1,1,1,3500,28,365,28,365,15,45,75,315,3,0.1,5,"f"
37825452,63041358,"2016/03/15","within a few hours",100,72,"t",2,"['email', 'phone']","Ward 84",-34.0742,18.86791,"Entire home/apt",5,2.5,4,4,2700,6,90,6,90,0,0,2,192,9,0.13,5,"f"
7.92e+17,237367557,"2019/01/18","within an hour",85,72,"f",21,"['email', 'phone', 'work_email']","Ward 54",-33.92680139,18.38253658,"Entire home/apt",8,3,4,5,5538,2,120,2,120,25,55,85,360,7,0.33,4.71,"f"
1.39e+18,162315661,"2017/12/11","within an hour",100,100,"f",1,"['email', 'phone']","Ward 69",-34.1017519,18.3632983,"Entire home/apt",3,1,1,1,1394,2,30,2,1125,24,49,60,318,2,0.57,5,"t"
1.47e+18,436102877,"2021/12/15","within an hour",95,94,"f",3,"['email', 'phone']","Ward 84",-34.08035,18.85579,"Entire home/apt",2,1,1,1,692,1,60,3.5,1125,21,51,55,156,6,4.74,5,"t"
1.04e+18,39174880,"2015/07/21","within an hour",100,89,"t",62,"['email', 'phone', 'work_email']","Ward 54",-33.9166,18.39057,"Entire home/apt",4,2,2,2,3346,1,1125,2,1125,1,1,4,87,24,1.15,4.92,"f"
1.13e+18,64165652,"2016/03/23","within a few hours",100,80,"f",6,"['email', 'phone']","Ward 112",-33.83951,18.64654,"Private room",2,1,1,2,1358,2,365,2,365,21,49,79,325,1,0.11,5,"t"
16402069,107457066,"2016/12/16","within an hour",100,100,"f",1,"['email', 'phone']","Ward 84",-34.07364,18.8504,"Private room",2,1,1,1,400,2,30,2,1125,14,19,34,263,90,0.85,4.93,"t"
1.03e+18,412698752,"2021/07/13","within a few hours",100,86,"f",1,"['email', 'phone']","Ward 62",-33.9803317,18.4418871,"Entire home/apt",6,2.5,3,4,6000,5,20,5,20,29,59,79,340,5,0.24,5,"f"
24051755,86459488,"2016/07/28","within an hour",100,91,"t",58,"['email', 'phone', 'work_email']","Ward 107",-33.8235,18.47887,"Entire home/apt",6,2,3,4,2731,5,1125,5.1,1125,18,32,50,289,11,0.13,4.73,"f"
9.28e+17,523624347,"2023/07/04","within an hour",100,52,"t",5,"['email', 'phone']","Ward 54",-33.96639,18.38097,"Private room",2,1,1,1,2465,4,30,4.3,30,2,12,28,86,1,0.07,5,"f"
27537109,4397998,"2012/12/13","within a few hours",96,75,"t",17,"['email', 'phone']","Ward 107",-33.81912,18.48882,"Entire home/apt",4,2.5,2,3,2503,4,1125,4,1125,0,26,56,325,31,0.38,4.9,"f"
8.72e+17,117672018,"2017/02/22","within a few hours",90,89,"f",2,"['phone']","Ward 54",-33.92017,18.38673,"Entire home/apt",2,1,1,1,1372,28,1125,28,1125,30,59,88,146,8,0.36,4.63,"f"
28023191,75724544,"2016/06/04","within an hour",100,100,"t",3,"['email', 'phone']","Ward 69",-34.10658,18.39982,"Entire home/apt",6,2.5,2,4,2327,2,30,2,1125,30,30,30,249,7,0.09,5,"f"
21758541,19096995,"2014/07/29","within an hour",100,99,"t",11,"['email', 'phone']","Ward 54",-33.91657,18.39203,"Entire home/apt",4,1,2,2,1761,2,730,2,1125,0,0,13,102,133,1.4,4.89,"f"
1.42e+18,695807156,"2025/05/16","within an hour",100,100,"f",1,"['email', 'phone']","Ward 115",-33.9016034,18.4007045,"Entire home/apt",4,2,2,2,4095,3,365,3.2,1125,23,53,83,337,2,0.52,5,"t"
9.89e+17,2076419,"2012/04/05","within an hour",100,69,"f",24,"['email', 'phone', 'work_email']","Ward 54",-33.96303,18.38199,"Entire home/apt",6,3.5,3,3,38283,3,365,3,365,16,41,62,120,2,0.12,5,"f"
1.06e+18,553549905,"2023/12/30","within a day",100,38,"t",1,"['phone']","Ward 103",-33.8371101,18.70818391,"Entire home/apt",2,1,1,1,810,2,120,2,120,15,45,75,165,8,0.38,5,"f"
1.24e+18,651053973,"2024/09/09","within a few hours",100,100,"f",1,"['email', 'phone']","Ward 115",-33.92501,18.42295,"Entire home/apt",2,1,1,1,1029,2,365,2.3,1125,5,35,65,337,12,1.01,4.75,"f"
7062843,37034052,"2015/06/29","within an hour",100,100,"t",1,"['email', 'phone']","Ward 54",-33.9822825,18.3741977,"Entire home/apt",10,4.5,5,6,5992,4,1125,4,1125,7,7,7,105,129,1.07,4.95,"f"
1.21e+18,593672442,"2024/08/02","within an hour",100,100,"f",1,"['email', 'phone']","Ward 115",-33.9247598,18.4213457,"Entire home/apt",4,2,2,2,1900,2,365,2.3,1125,3,33,63,242,4,0.42,4.5,"t"
40811364,88939252,"2016/08/09","within an hour",100,100,"f",4,"['email', 'phone', 'work_email']","Ward 54",-33.96643,18.38006,"Entire home/apt",2,1.5,1,1,2486,1,1125,1,731,10,15,32,84,93,1.34,4.84,"t"
1.05e+18,238438010,"2019/01/23","within an hour",100,87,"f",8,"['email', 'phone']","Ward 115",-33.9184,18.42436,"Entire home/apt",4,2,2,2,794,2,1080,2.2,1125,5,26,52,307,44,2.12,4.48,"f"
1.42e+18,218745884,"2018/10/04","within an hour",100,96,"t",148,"['phone', 'work_email']","Ward 54",-33.91035974,18.3957136,"Entire home/apt",2,1,1,1,1054,2,1125,2,1125,16,36,66,330,8,1.74,4.63,"f"
54176489,281646889,"2019/08/02","within an hour",100,90,"f",32,"['email', 'phone']","Ward 115",-33.92939,18.42421,"Entire home/apt",2,1,1,1,662,2,1080,2.2,1125,6,11,41,316,90,2,4.69,"f"
1.24e+18,381141354,"2020/12/22","within a day",100,75,"t",3,"['email', 'phone']","Ward 55",-33.89503191,18.48121773,"Entire home/apt",4,1,2,2,1736,3,30,2.7,30,0,0,7,7,10,0.81,4.7,"f"
23081576,170055841,"2018/01/26","within an hour",100,99,"f",40,"['email', 'phone']","Ward 57",-33.93393,18.45943,"Entire home/apt",2,1,0,1,729,3,365,3.3,1125,28,58,88,268,97,1.17,4.66,"t"
9730556,32172741,"2015/04/29","within a day",75,71,"f",2,"['email', 'phone']","Ward 64",-34.103,18.46973,"Entire home/apt",2,1,2,1,295,1,1125,1,1125,0,27,57,242,151,1.27,4.52,"f"
1.4e+18,183114035,"2018/04/08","within an hour",100,96,"t",12,"['email', 'phone']","Ward 115",-33.91910195,18.4256021,"Entire home/apt",2,1,0,1,1130,1,70,1,70,7,33,63,128,11,2.44,5,"f"
8452851,21347619,"2014/09/15","within an hour",100,100,"f",3,"['email', 'phone']","Ward 23",-33.80911,18.47461,"Entire home/apt",3,1.5,1,2,650,2,1125,2,1125,12,13,13,194,184,1.55,4.53,"t"
1.03e+18,131774257,"2017/05/24","within a day",80,69,"t",1,"['email', 'phone']","Ward 54",-33.9185815,18.3868487,"Entire home/apt",2,1,1,1,994,3,365,2.9,365,21,27,34,79,14,0.64,4.93,"f"
1.39e+18,676231720,"2025/01/31","within an hour",100,100,"t",5,"['email', 'phone']","Ward 115",-33.9263349,18.4459834,"Entire home/apt",2,1,1,1,1190,1,365,1,365,22,43,66,109,1,0.19,4,"t"
21239340,1480623,"2011/12/07","within an hour",100,100,"t",1,"['email', 'phone']","Ward 71",-34.03664,18.42534,"Entire home/apt",4,2,2,2,3990,4,1125,4,1125,11,17,19,156,63,0.66,5,"t"
1.48e+18,712111641,"2025/08/07","within an hour",100,100,"f",2,"['email', 'phone']","Ward 115",-33.9190941,18.420038,"Entire home/apt",2,1,1,1,1121,2,90,2.3,1125,0,0,9,232,1,1,5,"t"
6685124,3961453,"2012/10/24","within an hour",100,100,"f",108,"['phone']","Ward 107",-33.82185,18.477573,"Entire home/apt",4,2,2,3,1585,1,1125,5.2,1125,14,44,74,349,14,0.15,4.29,"t"
1.13e+18,551075151,"2023/12/15","within an hour",100,100,"f",46,"['phone']","Ward 54",-33.9128577,18.39203,"Entire home/apt",2,1,0,1,1320,1,60,1.9,1125,19,49,62,337,8,0.45,5,"t"
7.56e+17,51593929,"2015/12/17","within a day",92,71,"t",21,"['email', 'phone']","Ward 58",-33.97786,18.47486,"Entire home/apt",9,2,4,6,4200,8,365,7.9,355.8,0,0,5,167,4,0.12,4.75,"f"
15740050,73439,"2010/01/25","within a few hours",100,84,"t",5,"['email', 'phone']","Ward 59",-33.98094,18.45513,"Entire home/apt",6,3,3,3,2000,3,27,3,27,3,5,11,43,45,0.55,5,"f"
7.35e+17,472830208,"2022/08/02","within an hour",100,100,"t",2,"['email', 'phone']","Ward 4",-33.86616,18.49916,"Entire home/apt",8,3,4,4,2289,3,100,3,100,8,13,19,56,42,1.19,4.98,"f"
8.58e+17,506748946,"2023/03/23","within an hour",100,100,"f",21,"['email', 'phone']","Ward 27",-33.9113875,18.5458295,"Private room",5,1,1,4,1350,365,365,332.1,1125,25,55,82,355,1,0.21,4,"t"
1.27e+18,51193265,"2015/12/13","within a few hours",100,92,"t",3,"['email', 'phone']","Ward 54",-33.91047711,18.39473196,"Entire home/apt",3,1,1,1,996,2,365,2,365,4,20,46,268,9,0.86,5,"f"
1.26e+18,265347540,"2019/05/31","within an hour",99,96,"t",17,"['email', 'phone']","Ward 54",-33.92439,18.38096,"Entire home/apt",2,1,1,1,1400,2,365,2,365,7,28,50,314,24,2.07,4.63,"f"
1.06e+18,551075151,"2023/12/15","within an hour",100,100,"f",46,"['phone']","Ward 54",-33.91289,18.39192,"Entire home/apt",2,1,0,1,1320,1,60,1.9,1125,18,48,65,340,11,0.54,4.82,"f"
1.09e+18,557240617,"2024/01/18","a few days or more",30,60,"f",3,"['email', 'phone']","Ward 113",-33.82226,18.51284,"Entire home/apt",4,1,2,1,1629,1,365,1,365,28,58,81,349,2,0.11,4.5,"f"
9e+17,487012580,"2022/11/09","within an hour",100,89,"f",42,"['email', 'phone']","Ward 115",-33.9192387,18.4252633,"Entire home/apt",2,1,1,1,533,2,1080,2.2,1125,4,6,9,9,95,3.36,4.74,"f"
1.34e+18,31801160,"2015/04/23","within a few hours",100,71,"f",1,"['email', 'phone']","Ward 58",-33.978315,18.4788159,"Entire home/apt",5,3,3,4,3249,4,35,4,35,27,57,62,281,1,0.17,5,"f"
53490863,12141679,"2014/02/11","within a few hours",75,92,"t",1,"['email', 'phone']","Ward 77",-33.932938,18.401024,"Entire home/apt",2,1,1,1,785,4,35,4,1125,11,17,38,38,72,1.71,4.93,"f"
1.02e+18,86459488,"2016/07/28","within an hour",100,91,"t",58,"['email', 'phone', 'work_email']","Ward 54",-33.9106539,18.3937769,"Entire home/apt",4,2,2,2,3539,3,365,3.3,365,9,24,25,257,4,0.19,4.75,"f"
15891115,58297873,"2016/02/11","within a few hours",100,94,"f",1,"['email', 'phone']","Ward 74",-34.04174,18.36745,"Entire home/apt",4,1,2,2,1000,2,1125,2,1125,0,6,32,301,36,0.34,4.92,"f"
1.38e+18,686239992,"2025/03/25","within an hour",100,93,"f",1,"['email', 'phone']","Ward 115",-33.9098009,18.41556387,"Entire home/apt",4,1,2,0,1366,2,1080,2.2,1125,11,26,54,324,18,2.92,4.33,"f"
1.26e+18,255300401,"2019/04/12","within a few hours",100,63,"f",1,"['email', 'phone']","Ward 115",-33.9241702,18.4224489,"Entire home/apt",2,1,1,1,880,2,365,2,365,0,26,56,147,5,0.5,4.4,"f"
1.06e+18,27391306,"2015/02/08","within a few hours",100,80,"t",1,"['email', 'phone']","Ward 115",-33.92056204,18.43370575,"Entire home/apt",1,1,1,0,765,90,365,90,365,0,0,0,271,5,0.25,4.8,"f"
32565607,19745781,"2014/08/09","within an hour",99,90,"t",51,"['email', 'phone', 'work_email']","Ward 61",-34.19993,18.4518,"Entire home/apt",10,4,4,7,7215,2,730,2.4,730,2,24,38,278,122,1.54,4.94,"f"
1.37e+18,6632489,"2013/05/29","within an hour",96,94,"t",75,"['email', 'phone']","Ward 54",-33.91751989,18.3885285,"Entire home/apt",2,1,1,1,1308,2,90,2.7,90,14,36,66,341,5,0.77,4.8,"f"
1.21e+18,125053609,"2017/04/09","within a few hours",100,98,"t",5,"['email', 'phone', 'work_email']","Ward 74",-34.01145,18.37722,"Entire home/apt",2,1,1,1,1188,4,365,4,365,0,0,25,272,6,0.71,4.5,"f"
15796008,102195751,"2016/11/02","within a few hours",100,100,"f",1,"['email', 'phone']","Ward 57",-33.95153,18.48243,"Entire home/apt",2,1,1,2,583,2,1125,2,1125,7,7,17,164,108,1,4.98,"f"
1.48e+18,710937364,"2025/08/01","within an hour",100,100,"f",1,"['email', 'phone']","Ward 115",-33.9081772,18.4009645,"Entire home/apt",2,1,0,1,1036,2,90,2.3,1125,19,49,79,335,1,0.59,1,"t"
47069567,50621189,"2015/12/06","within an hour",100,100,"t",2,"['email', 'phone', 'work_email']","Ward 71",-34.06045,18.43509,"Entire home/apt",5,2.5,3,3,3813,10,28,10.2,28,0,0,0,21,3,0.07,4.33,"f"
8.19e+17,101684028,"2016/10/29","within an hour",100,100,"t",1,"['email', 'phone']","Ward 54",-33.94914,18.38032,"Entire home/apt",4,2,2,3,2875,2,30,2.1,1125,5,14,20,134,37,1.41,5,"f"
1.1e+18,533223575,"2023/08/22","within an hour",100,100,"f",33,"['email', 'phone']","Ward 115",-33.92711,18.45588,"Entire home/apt",4,1,2,2,1131,2,365,2.4,365,12,42,58,333,9,0.49,4,"t"
31206148,19727498,"2014/08/09","within an hour",100,80,"f",2,"['email', 'phone']","Ward 74",-34.05317,18.33872,"Private room",2,1,1,1,1100,2,30,1.3,731,20,29,35,292,6,0.07,4.67,"t"
1.46e+18,484772102,"2022/10/23","within an hour",100,100,"f",6,"['email', 'phone']","Ward 115",-33.92768186,18.41532612,"Entire home/apt",2,0.5,1,1,909,1,40,1,1113.7,3,33,63,338,18,7.11,4.89,"t"
1.27e+18,497534938,"2023/01/23","within an hour",100,93,"t",1,"['email', 'phone']","Ward 115",-33.90422824,18.3990886,"Entire home/apt",4,2,2,2,3892,1,365,2,365,11,26,43,202,33,3.05,4.91,"f"
1.37e+18,477196423,"2022/08/29","within a few hours",90,91,"f",17,"['email', 'phone']","Ward 55",-33.89198,18.51573,"Entire home/apt",3,1,0,1,1992,1,365,1,365,8,38,60,328,1,0.16,5,"t"
39930348,44981358,"2015/09/24","within an hour",100,43,"f",1,"['email', 'phone']","Ward 15",-34.0522,18.81399,"Entire home/apt",7,3,4,5,3500,4,50,4,50,27,57,73,318,12,0.17,4.58,"f"
35968177,57869598,"2016/02/08","within an hour",94,100,"t",1,"['email', 'phone', 'work_email']","Ward 57",-33.93162,18.45108,"Entire home/apt",4,1,2,2,1148,2,90,2,1125,22,39,58,188,98,1.3,4.96,"t"
11859860,4812503,"2013/01/23","within a few hours",100,92,"f",4,"['email', 'phone']","Ward 58",-33.960758,18.479822,"Entire home/apt",2,1,1,1,1370,2,365,2.3,365,17,45,69,254,20,0.17,5,"f"
1.29e+18,533223575,"2023/08/22","within an hour",100,100,"f",33,"['email', 'phone']","Ward 115",-33.92187144,18.41911276,"Entire home/apt",2,1,1,1,1116,2,365,2.4,365,11,41,71,346,5,0.5,5,"t"
45947717,372013059,"2020/10/15","within an hour",90,41,"t",3,"['email', 'phone', 'work_email']","Ward 115",-33.92244,18.43338,"Entire home/apt",6,3,3,3,6376,1,90,2,1125,29,59,86,353,33,0.57,4.97,"f"
6283259,32662093,"2015/05/05","within a few hours",89,83,"f",1,"['phone']","Ward 74",-34.01921,18.35091,"Entire home/apt",6,3.5,4,3,3200,3,1125,3,1125,18,30,47,265,10,0.08,5,"f"
1.21e+18,42859730,"2015/08/29","within a few hours",100,93,"t",1,"['email', 'phone']","Ward 73",-34.04203267,18.45423471,"Entire home/apt",6,2,4,4,2143,3,40,3,40,11,36,46,263,19,1.8,4.95,"f"
1.19e+18,218745884,"2018/10/04","within an hour",100,96,"t",148,"['phone', 'work_email']","Ward 115",-33.91319607,18.41447136,"Entire home/apt",4,1,2,2,2150,2,1125,2,1125,17,17,17,17,27,2,4.78,"f"
1.08e+18,307327121,"2019/11/05","within a day",50,30,"f",2,"['email', 'phone']","Ward 21",-33.87387224,18.65108534,"Entire home/apt",6,1.5,4,4,1900,1,365,1.8,365,0,0,10,128,1,0.11,5,"f"
